file,pointer,navStyle,currentSource,navMode,fileName,pathOverride,confidence,note
lib/stac/tobank/flows/cartable/json/cartable_detail.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/cartable/json/cartable_intro.json,/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[0]/child/children[0]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/cartable/json/cartable_intro.json,/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[1]/child/children[0]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/cartable/json/cartable_intro.json,/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[1]/child/children[2]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/cartable/json/cartable_intro.json,/child/body/child/children[3]/child/children[0]/children[1]/child/child/child/children[1]/child/children[4]/child/children[2]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/cartable/json/cartable_intro.json,/child/body/child/children[3]/child/children[1]/child/child/children[0]/child/children[2]/child/children[0]/child/onTap/actions[1],,routeName=cartable_detail,dart,cartable_detail,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_add_sim.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_add_sim.json,/child/body/children[0]/child/child/children[2]/child/child/onPressed/actions[3],push,routeName=charge_package_list,dart,charge_package_list,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_add_sim.json,/child/body/children[0]/child/child/children[3]/child/child/onPressed/actions[1]/sheet/child/children[6]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_add_sim.json,/child/body/children[0]/child/child/children[4]/child/child/onPressed/sheet/child/children[12]/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_add_sim.json,/child/body/children[0]/child/child/children[4]/child/child/onPressed/sheet/child/children[12]/onPressed/actions[1]/sheet/child/children[10]/onPressed/actions[3],push,routeName=charge_package_list,dart,charge_package_list,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onTap/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onTap/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onTap/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onTap/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onLongPress/actions[1]/sheet/child/children[7]/onTap/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onLongPress/actions[1]/sheet/child/children[7]/onTap/actions[1]/sheet/child/child/children[8]/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onLongPress/actions[1]/sheet/child/children[9]/onTap/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[0]/child/child/onLongPress/actions[1]/sheet/child/children[11]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onTap/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onTap/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onTap/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onTap/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onLongPress/actions[1]/sheet/child/children[7]/onTap/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onLongPress/actions[1]/sheet/child/children[7]/onTap/actions[1]/sheet/child/child/children[8]/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onLongPress/actions[1]/sheet/child/children[9]/onTap/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[1]/child/child/onLongPress/actions[1]/sheet/child/children[11]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onTap/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onTap/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onTap/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onTap/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onLongPress/actions[1]/sheet/child/children[7]/onTap/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onLongPress/actions[1]/sheet/child/children[7]/onTap/actions[1]/sheet/child/child/children[8]/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onLongPress/actions[1]/sheet/child/children[9]/onTap/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[3]/child/child/child/children[1]/child/children[2]/child/child/onLongPress/actions[1]/sheet/child/children[11]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_intro.json,/child/body/children[0]/child/child/children[5]/children[0]/onPressed,push,routeName=charge_add_sim,dart,charge_add_sim,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_package_list.json,/onInit/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_package_list.json,/onInit/actions[1]/sheet/child/children[12]/child/child/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_package_list.json,/onInit/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[0],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_package_list.json,/onInit/actions[1]/sheet/child/children[12]/replacement/onPressed/actions[2],push,routeName=charge_payment,dart,charge_payment,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_package_list.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_payment.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/charge/json/charge_payment.json,/child/body/child/child/children[12]/child/onPressed/actions[1],push,routeName=charge_payment_success,dart,charge_payment_success,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/charge/json/charge_payment_success.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_api_real_menu.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_api_real_menu.json,/body/child/children[0]/onPressed,push,routeName=child_loan_rules,dart,child_loan_rules,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/child_loan/json/child_loan_api_real_menu.json,/body/child/children[2]/onPressed,push,assetPath=lib/stac/tobank/flows/child_loan/json/child_loan_rules.json,localJson,child_loan_rules,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/child_loan/json/child_loan_api_real_menu.json,/body/child/children[4]/onPressed,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.child_loan_rules/1,apiJson,child_loan_rules,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/child_loan/json/child_loan_child_check.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_child_check.json,/child/body/child/child/children[10]/onPressed/onSuccess/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_customer_check.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_customer_check.json,/child/body/child/children[1]/child/onPressed/onSuccess/actions[1],push,routeName=child_loan_task_list,dart,child_loan_task_list,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/child_loan/json/child_loan_customer_document.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_customer_document.json,/child/body/child/children[1]/child/onPressed/onSuccess/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_guarantee_address.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_guarantee_address.json,/child/body/child/child/children[7]/child/children[3]/onPressed/onSuccess/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_rules.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_rules.json,/child/body/children[5]/child/onPressed/actions[1],push,routeName=child_loan_customer_check,dart,child_loan_customer_check,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/child_loan/json/child_loan_task_list.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json/child_loan_task_list.json,/body/child/children[0]/child/child/children[2]/child/children[1]/onTap,push,routeName=child_loan_guarantee_address,dart,child_loan_guarantee_address,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/child_loan/json/child_loan_task_list.json,/body/child/children[2]/child/child/children[2]/child/children[1]/onTap,push,routeName=child_loan_child_check,dart,child_loan_child_check,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/child_loan/json/child_loan_task_list.json,/body/child/children[4]/child/child/children[2]/child/children[1]/onTap,push,routeName=child_loan_customer_document,dart,child_loan_customer_document,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_api_real_menu.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_api_real_menu.json,/body/child/children[0]/onPressed,push,routeName=child_loan_rules,dart,child_loan_rules,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_api_real_menu.json,/body/child/children[2]/onPressed,push,assetPath=lib/stac/tobank/flows/child_loan/json/child_loan_rules.json,localJson,child_loan_rules,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_api_real_menu.json,/body/child/children[4]/onPressed,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.child_loan_rules/1,apiJson,child_loan_rules,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_child_check.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_child_check.json,/child/body/child/child/children[10]/onPressed/onSuccess/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_customer_check.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_customer_check.json,/child/body/child/children[1]/child/onPressed/onSuccess/actions[1],push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.child_loan_task_list/1,apiJson,child_loan_task_list,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_customer_document.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_customer_document.json,/child/body/child/children[1]/child/onPressed/onSuccess/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_guarantee_address.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_guarantee_address.json,/child/body/child/child/children[7]/child/children[3]/onPressed/onSuccess/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_rules.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_rules.json,/child/body/children[5]/child/onPressed/actions[1],push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.child_loan_customer_check/1,apiJson,child_loan_customer_check,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_task_list.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/child_loan/json_upload/child_loan_task_list.json,/body/child/children[0]/child/child/children[2]/child/children[1]/onTap,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.child_loan_guarantee_address/1,apiJson,child_loan_guarantee_address,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_task_list.json,/body/child/children[2]/child/child/children[2]/child/children[1]/onTap,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.child_loan_child_check/1,apiJson,child_loan_child_check,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/child_loan/json_upload/child_loan_task_list.json,/body/child/children[4]/child/child/children[2]/child/children[1]/onTap,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.child_loan_customer_document/1,apiJson,child_loan_customer_document,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_add_new_card.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_add_new_card.json,/body/child/child/children[17]/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[1]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[6]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_edit.json,localJson,dashboard_card_edit,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[1]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[7]/child/children[1]/onTap/positiveAction/actions[1],pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[2]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[6]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_edit.json,localJson,dashboard_card_edit,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[2]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[7]/child/children[1]/onTap/positiveAction/actions[1],pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[3]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[6]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_edit.json,localJson,dashboard_card_edit,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[3]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[7]/child/children[1]/onTap/positiveAction/actions[1],pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[4]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[6]/onTap/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_edit.json,localJson,dashboard_card_edit,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[0]/pages[4]/child/children[6]/children[0]/children[0]/onTap/actions[1]/sheet/child/child/children[7]/child/children[1]/onTap/positiveAction/actions[1],pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[0]/child/children[0]/child/onTap/actions[1]/sheet/child/child/child/children[16]/onPressed/actions[4]/sheet/child/child/children[8]/onPressed/positiveAction/actions[2],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_wallet_transfer_receipt.json,localJson,dashboard_wallet_transfer_receipt,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[1]/child/children[0]/children[0]/child/onTap/sheet/child/child/children[8]/child/children[0]/child/onPressed/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_get.json,localJson,dashboard_secondary_pin_get,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[1]/child/children[0]/children[0]/child/onTap/sheet/child/child/children[8]/child/children[0]/replacement/child/onPressed/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_change.json,localJson,dashboard_secondary_pin_change,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[1]/child/children[0]/children[2]/child/onTap/sheet/child/child/children[8]/child/children[0]/child/onPressed/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_get.json,localJson,dashboard_primary_pin_get,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[1]/child/children[0]/children[2]/child/onTap/sheet/child/child/children[8]/child/children[0]/replacement/child/onPressed/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_change.json,localJson,dashboard_primary_pin_change,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[1]/child/children[2]/children[0]/child/onTap/sheet/child/child/children[14]/child/child/onPressed/positiveAction/actions[1],pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[1]/child/children[2]/children[2]/child/onTap/actions[2]/sheet/child/child/child/children[14]/onPressed/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_request.json,localJson,dashboard_card_reissue_request,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[2]/child/children[0]/child/onTap,push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_balance.json,localJson,dashboard_card_balance,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,/body/child/children[2]/child/children[3]/child/children[2]/children[2]/child/onTap/actions[2]/sheet/child/child/child/children[14]/onPressed/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_request.json,localJson,dashboard_card_reissue_request,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_card_balance.json,/child/appBar/actions[0]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_card_edit.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_card_edit.json,/body/child/child/children[10]/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_receipt.json,/body/child/children[8]/onPressed,pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_request.json,/child/appBar/actions[0]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_request.json,/child/body/child/child/children[24]/onPressed,push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_select_card_color.json,localJson,dashboard_card_reissue_select_card_color,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_select_card_color.json,/child/appBar/actions[0]/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_select_card_color.json,/child/body/child/children[4]/onPressed/positiveAction/actions[1],push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_card_reissue_receipt.json,localJson,dashboard_card_reissue_receipt,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_change.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_change.json,/body/child/child/children[18]/onPressed,push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_result.json,localJson,dashboard_primary_pin_result,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_get.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_get.json,/body/child/children[2]/onPressed,push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_result.json,localJson,dashboard_primary_pin_result,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_result.json,/appBar/actions[0]/child/onPressed,pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_primary_pin_result.json,/body/child/children[6]/onPressed,pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_change.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_change.json,/body/child/child/children[18]/onPressed,push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_result.json,localJson,dashboard_secondary_pin_result,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_get.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_get.json,/body/child/children[2]/onPressed,push,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_result.json,localJson,dashboard_secondary_pin_result,,auto,"canonical json path, address-equal"
lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_result.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/dashboard/json/dashboard_secondary_pin_result.json,/body/child/children[10]/onPressed,pushAndRemoveAll,assetPath=lib/stac/tobank/flows/dashboard/json/dashboard_cards_management.json,localJson,dashboard_cards_management,,auto,"canonical json path, address-equal"
